active_cnt,block_time,chain,events_cnt,extrinsics_cnt,transfers_cnt,union_cnt
,2025-06-29 00:00:00.000 UTC,Pendulum,,,48.0,
,2025-06-30 00:00:00.000 UTC,Pendulum,,,69.0,
,2025-07-01 00:00:00.000 UTC,Pendulum,,,31.0,
,2025-07-02 00:00:00.000 UTC,Pendulum,,,289.0,
,2025-07-03 00:00:00.000 UTC,Pendulum,,,52.0,
,2025-07-04 00:00:00.000 UTC,Pendulum,,,62.0,
,2025-07-05 00:00:00.000 UTC,Pendulum,,,86.0,
,2025-07-06 00:00:00.000 UTC,Pendulum,,,78.0,
,2025-07-07 00:00:00.000 UTC,Pendulum,,,39.0,
,2025-07-08 00:00:00.000 UTC,Pendulum,,,72.0,
,2025-07-09 00:00:00.000 UTC,Pendulum,,,96.0,
,2025-07-10 00:00:00.000 UTC,Pendulum,,,112.0,
,2025-07-11 00:00:00.000 UTC,Pendulum,,,68.0,
,2025-07-12 00:00:00.000 UTC,Pendulum,,,49.0,
,2025-07-13 00:00:00.000 UTC,Pendulum,,,9.0,
,2025-07-14 00:00:00.000 UTC,Pendulum,,,28.0,
,2025-07-15 00:00:00.000 UTC,Pendulum,,,46.0,
,2025-07-16 00:00:00.000 UTC,Pendulum,,,77.0,
,2025-07-17 00:00:00.000 UTC,Pendulum,,,58.0,
,2025-07-18 00:00:00.000 UTC,Pendulum,,,64.0,
,2025-07-19 00:00:00.000 UTC,Pendulum,,,55.0,
,2025-07-20 00:00:00.000 UTC,Pendulum,,,27.0,
,2025-07-21 00:00:00.000 UTC,Pendulum,,,48.0,
,2025-07-22 00:00:00.000 UTC,Pendulum,,,30.0,
,2025-07-23 00:00:00.000 UTC,Pendulum,,,24.0,
,2025-05-04 00:00:00.000 UTC,Centrifuge,,45.0,,
,2025-05-05 00:00:00.000 UTC,Centrifuge,,85.0,,
,2025-05-06 00:00:00.000 UTC,Centrifuge,,71.0,,
,2025-05-07 00:00:00.000 UTC,Centrifuge,,46.0,,
,2025-05-08 00:00:00.000 UTC,Centrifuge,,73.0,,
,2025-05-09 00:00:00.000 UTC,Centrifuge,,71.0,,
,2025-05-10 00:00:00.000 UTC,Centrifuge,,39.0,,
,2025-05-11 00:00:00.000 UTC,Centrifuge,,76.0,,
,2025-05-12 00:00:00.000 UTC,Centrifuge,,73.0,,
,2025-05-13 00:00:00.000 UTC,Centrifuge,,77.0,,
,2025-05-14 00:00:00.000 UTC,Centrifuge,,89.0,,
,2025-05-15 00:00:00.000 UTC,Centrifuge,,40.0,,
,2025-05-16 00:00:00.000 UTC,Centrifuge,,411.0,,
,2025-05-17 00:00:00.000 UTC,Centrifuge,,343.0,,
,2025-05-18 00:00:00.000 UTC,Centrifuge,,201.0,,
,2025-05-19 00:00:00.000 UTC,Centrifuge,,189.0,,
,2025-05-20 00:00:00.000 UTC,Centrifuge,,342.0,,
,2025-05-21 00:00:00.000 UTC,Centrifuge,,321.0,,
,2025-05-22 00:00:00.000 UTC,Centrifuge,,278.0,,
,2025-05-23 00:00:00.000 UTC,Centrifuge,,656.0,,
,2025-05-24 00:00:00.000 UTC,Centrifuge,,132.0,,
,2025-05-25 00:00:00.000 UTC,Centrifuge,,144.0,,
,2025-05-26 00:00:00.000 UTC,Centrifuge,,78.0,,
,2025-05-27 00:00:00.000 UTC,Centrifuge,,83.0,,
,2025-05-28 00:00:00.000 UTC,Centrifuge,,73.0,,
,2025-05-29 00:00:00.000 UTC,Centrifuge,,76.0,,
,2025-05-30 00:00:00.000 UTC,Centrifuge,,33.0,,
,2025-05-31 00:00:00.000 UTC,Centrifuge,,47.0,,
,2025-06-01 00:00:00.000 UTC,Centrifuge,,50.0,,
,2025-06-02 00:00:00.000 UTC,Centrifuge,,81.0,,
,2025-06-03 00:00:00.000 UTC,Centrifuge,,48.0,,
,2025-06-04 00:00:00.000 UTC,Centrifuge,,31.0,,
,2025-06-05 00:00:00.000 UTC,Centrifuge,,36.0,,
,2025-06-06 00:00:00.000 UTC,Centrifuge,,28.0,,
,2025-06-07 00:00:00.000 UTC,Centrifuge,,28.0,,
,2025-06-08 00:00:00.000 UTC,Centrifuge,,23.0,,
,2025-06-09 00:00:00.000 UTC,Centrifuge,,33.0,,
,2025-06-10 00:00:00.000 UTC,Centrifuge,,51.0,,
,2025-06-11 00:00:00.000 UTC,Centrifuge,,52.0,,
,2025-06-12 00:00:00.000 UTC,Centrifuge,,83.0,,
,2025-06-13 00:00:00.000 UTC,Centrifuge,,91.0,,
,2025-06-14 00:00:00.000 UTC,Centrifuge,,45.0,,
,2025-06-15 00:00:00.000 UTC,Centrifuge,,74.0,,
,2025-06-16 00:00:00.000 UTC,Centrifuge,,57.0,,
,2025-06-17 00:00:00.000 UTC,Centrifuge,,30.0,,
,2025-06-18 00:00:00.000 UTC,Centrifuge,,47.0,,
,2025-06-19 00:00:00.000 UTC,Centrifuge,,43.0,,
,2025-06-20 00:00:00.000 UTC,Centrifuge,,20.0,,
,2025-05-04 00:00:00.000 UTC,Nodle,,27.0,,
,2025-05-05 00:00:00.000 UTC,Nodle,,12.0,,
,2025-05-06 00:00:00.000 UTC,Nodle,,17.0,,
,2025-05-07 00:00:00.000 UTC,Nodle,,26.0,,
,2025-05-08 00:00:00.000 UTC,Nodle,,19.0,,
,2025-05-09 00:00:00.000 UTC,Nodle,,7.0,,
,2025-05-10 00:00:00.000 UTC,Nodle,,21.0,,
,2025-05-11 00:00:00.000 UTC,Nodle,,27.0,,
,2025-05-12 00:00:00.000 UTC,Nodle,,20.0,,
,2025-05-13 00:00:00.000 UTC,Nodle,,19.0,,
,2025-05-14 00:00:00.000 UTC,Nodle,,15.0,,
,2025-05-15 00:00:00.000 UTC,Nodle,,20.0,,
,2025-05-16 00:00:00.000 UTC,Nodle,,16.0,,
,2025-05-17 00:00:00.000 UTC,Nodle,,12.0,,
,2025-05-18 00:00:00.000 UTC,Nodle,,71.0,,
,2025-05-19 00:00:00.000 UTC,Nodle,,29.0,,
,2025-05-20 00:00:00.000 UTC,Nodle,,18.0,,
,2025-05-21 00:00:00.000 UTC,Nodle,,21.0,,
,2025-05-22 00:00:00.000 UTC,Nodle,,12.0,,
,2025-05-23 00:00:00.000 UTC,Nodle,,18.0,,
,2025-05-24 00:00:00.000 UTC,Nodle,,23.0,,
,2025-05-25 00:00:00.000 UTC,Nodle,,25.0,,
,2025-05-26 00:00:00.000 UTC,Nodle,,17.0,,
,2025-05-27 00:00:00.000 UTC,Nodle,,9.0,,
,2025-05-28 00:00:00.000 UTC,Nodle,,27.0,,
,2025-05-29 00:00:00.000 UTC,Nodle,,25.0,,
,2025-05-30 00:00:00.000 UTC,Nodle,,15.0,,
,2025-05-31 00:00:00.000 UTC,Nodle,,6.0,,
,2025-06-01 00:00:00.000 UTC,Nodle,,23.0,,
,2025-06-02 00:00:00.000 UTC,Nodle,,20.0,,
,2025-06-03 00:00:00.000 UTC,Nodle,,23.0,,
,2025-06-04 00:00:00.000 UTC,Nodle,,15.0,,
,2025-06-05 00:00:00.000 UTC,Nodle,,15.0,,
,2025-06-06 00:00:00.000 UTC,Nodle,,20.0,,
,2025-06-07 00:00:00.000 UTC,Nodle,,16.0,,
,2025-06-08 00:00:00.000 UTC,Nodle,,27.0,,
,2025-06-09 00:00:00.000 UTC,Nodle,,32.0,,
,2025-06-10 00:00:00.000 UTC,Nodle,,28.0,,
,2025-06-11 00:00:00.000 UTC,Nodle,,13.0,,
,2025-06-12 00:00:00.000 UTC,Nodle,,21.0,,
,2025-06-13 00:00:00.000 UTC,Nodle,,15.0,,
,2025-06-14 00:00:00.000 UTC,Nodle,,14.0,,
,2025-06-15 00:00:00.000 UTC,Nodle,,16.0,,
,2025-06-16 00:00:00.000 UTC,Nodle,,11.0,,
,2025-06-17 00:00:00.000 UTC,Nodle,,13.0,,
,2025-06-18 00:00:00.000 UTC,Nodle,,13.0,,
,2025-06-19 00:00:00.000 UTC,Nodle,,11.0,,
,2025-06-20 00:00:00.000 UTC,Nodle,,12.0,,
,2025-05-04 00:00:00.000 UTC,Astar,95800.0,,,
,2025-05-05 00:00:00.000 UTC,Astar,93200.0,,,
,2025-05-06 00:00:00.000 UTC,Astar,97359.0,,,
,2025-05-07 00:00:00.000 UTC,Astar,92649.0,,,
,2025-05-08 00:00:00.000 UTC,Astar,116335.0,,,
,2025-05-09 00:00:00.000 UTC,Astar,125068.0,,,
,2025-05-10 00:00:00.000 UTC,Astar,124308.0,,,
,2025-05-11 00:00:00.000 UTC,Astar,117071.0,,,
,2025-05-12 00:00:00.000 UTC,Astar,152799.0,,,
,2025-05-13 00:00:00.000 UTC,Astar,115427.0,,,
,2025-05-14 00:00:00.000 UTC,Astar,101970.0,,,
,2025-05-15 00:00:00.000 UTC,Astar,115960.0,,,
,2025-05-16 00:00:00.000 UTC,Astar,99727.0,,,
,2025-05-17 00:00:00.000 UTC,Astar,96738.0,,,
,2025-05-18 00:00:00.000 UTC,Astar,111007.0,,,
,2025-05-19 00:00:00.000 UTC,Astar,107704.0,,,
,2025-05-20 00:00:00.000 UTC,Astar,94717.0,,,
,2025-05-21 00:00:00.000 UTC,Astar,105184.0,,,
,2025-05-22 00:00:00.000 UTC,Astar,100003.0,,,
,2025-05-23 00:00:00.000 UTC,Astar,112645.0,,,
,2025-05-24 00:00:00.000 UTC,Astar,91417.0,,,
,2025-05-25 00:00:00.000 UTC,Astar,93205.0,,,
,2025-05-26 00:00:00.000 UTC,Astar,93970.0,,,
,2025-05-27 00:00:00.000 UTC,Astar,97289.0,,,
,2025-05-28 00:00:00.000 UTC,Astar,100306.0,,,
,2025-05-29 00:00:00.000 UTC,Astar,104236.0,,,
,2025-05-30 00:00:00.000 UTC,Astar,113897.0,,,
,2025-05-31 00:00:00.000 UTC,Astar,98825.0,,,
,2025-06-01 00:00:00.000 UTC,Astar,88077.0,,,
,2025-06-02 00:00:00.000 UTC,Astar,95198.0,,,
,2025-06-03 00:00:00.000 UTC,Astar,94917.0,,,
,2025-06-04 00:00:00.000 UTC,Astar,94195.0,,,
,2025-06-05 00:00:00.000 UTC,Astar,106306.0,,,
,2025-06-06 00:00:00.000 UTC,Astar,93400.0,,,
,2025-06-07 00:00:00.000 UTC,Astar,89621.0,,,
,2025-06-08 00:00:00.000 UTC,Astar,92191.0,,,
,2025-06-09 00:00:00.000 UTC,Astar,97926.0,,,
,2025-06-10 00:00:00.000 UTC,Astar,106048.0,,,
,2025-06-11 00:00:00.000 UTC,Astar,101492.0,,,
,2025-06-12 00:00:00.000 UTC,Astar,100864.0,,,
,2025-06-13 00:00:00.000 UTC,Astar,106583.0,,,
,2025-06-14 00:00:00.000 UTC,Astar,89304.0,,,
,2025-06-15 00:00:00.000 UTC,Astar,92649.0,,,
,2025-06-16 00:00:00.000 UTC,Astar,100775.0,,,
,2025-06-17 00:00:00.000 UTC,Astar,142085.0,,,
,2025-06-18 00:00:00.000 UTC,Astar,148606.0,,,
,2025-06-19 00:00:00.000 UTC,Astar,148030.0,,,
,2025-06-20 00:00:00.000 UTC,Astar,147925.0,,,
,2025-06-21 00:00:00.000 UTC,Astar,159216.0,,,
,2025-06-22 00:00:00.000 UTC,Astar,174132.0,,,
,2025-06-23 00:00:00.000 UTC,Astar,160307.0,,,
,2025-06-24 00:00:00.000 UTC,Astar,162516.0,,,
,2025-06-25 00:00:00.000 UTC,Astar,155122.0,,,
,2025-06-26 00:00:00.000 UTC,Astar,191902.0,,,
,2025-06-27 00:00:00.000 UTC,Astar,157673.0,,,
,2025-06-28 00:00:00.000 UTC,Astar,147658.0,,,
,2025-06-29 00:00:00.000 UTC,Astar,156461.0,,,
,2025-06-30 00:00:00.000 UTC,Astar,153130.0,,,
,2025-07-01 00:00:00.000 UTC,Astar,182369.0,,,
,2025-07-02 00:00:00.000 UTC,Astar,170846.0,,,
,2025-07-03 00:00:00.000 UTC,Astar,150397.0,,,
,2025-07-04 00:00:00.000 UTC,Astar,146800.0,,,
,2025-07-05 00:00:00.000 UTC,Astar,143454.0,,,
,2025-07-06 00:00:00.000 UTC,Astar,159348.0,,,
,2025-07-07 00:00:00.000 UTC,Astar,143916.0,,,
,2025-07-08 00:00:00.000 UTC,Astar,141485.0,,,
,2025-07-09 00:00:00.000 UTC,Astar,150448.0,,,
,2025-07-10 00:00:00.000 UTC,Astar,154018.0,,,
,2025-07-11 00:00:00.000 UTC,Astar,169085.0,,,
,2025-07-12 00:00:00.000 UTC,Astar,162305.0,,,
,2025-07-13 00:00:00.000 UTC,Astar,148315.0,,,
,2025-07-14 00:00:00.000 UTC,Astar,161678.0,,,
,2025-07-15 00:00:00.000 UTC,Astar,158701.0,,,
,2025-07-16 00:00:00.000 UTC,Astar,153848.0,,,
,2025-07-17 00:00:00.000 UTC,Astar,160408.0,,,
,2025-07-18 00:00:00.000 UTC,Astar,209889.0,,,
,2025-07-19 00:00:00.000 UTC,Astar,154117.0,,,
,2025-07-20 00:00:00.000 UTC,Astar,163756.0,,,
,2025-07-21 00:00:00.000 UTC,Astar,170854.0,,,
,2025-07-22 00:00:00.000 UTC,Astar,164428.0,,,
,2025-07-23 00:00:00.000 UTC,Astar,157156.0,,,
,2025-07-24 00:00:00.000 UTC,Astar,30821.0,,,
,2025-05-04 00:00:00.000 UTC,Polimec,25622.0,,,
,2025-05-05 00:00:00.000 UTC,Polimec,36305.0,,,
,2025-05-06 00:00:00.000 UTC,Polimec,31912.0,,,
,2025-05-07 00:00:00.000 UTC,Polimec,34708.0,,,
,2025-05-08 00:00:00.000 UTC,Polimec,41766.0,,,
,2025-05-09 00:00:00.000 UTC,Polimec,41298.0,,,
,2025-05-10 00:00:00.000 UTC,Polimec,40248.0,,,
,2025-05-11 00:00:00.000 UTC,Polimec,40312.0,,,
,2025-05-12 00:00:00.000 UTC,Polimec,40482.0,,,
,2025-05-13 00:00:00.000 UTC,Polimec,40900.0,,,
,2025-05-14 00:00:00.000 UTC,Polimec,41600.0,,,
,2025-05-15 00:00:00.000 UTC,Polimec,41723.0,,,
,2025-05-16 00:00:00.000 UTC,Polimec,39438.0,,,
,2025-05-17 00:00:00.000 UTC,Polimec,41527.0,,,
,2025-05-18 00:00:00.000 UTC,Polimec,41506.0,,,
,2025-05-19 00:00:00.000 UTC,Polimec,41501.0,,,
,2025-05-20 00:00:00.000 UTC,Polimec,41609.0,,,
,2025-05-21 00:00:00.000 UTC,Polimec,41577.0,,,
,2025-05-22 00:00:00.000 UTC,Polimec,41698.0,,,
,2025-05-23 00:00:00.000 UTC,Polimec,42018.0,,,
,2025-05-24 00:00:00.000 UTC,Polimec,41662.0,,,
,2025-05-25 00:00:00.000 UTC,Polimec,41682.0,,,
,2025-05-26 00:00:00.000 UTC,Polimec,41834.0,,,
,2025-05-27 00:00:00.000 UTC,Polimec,39487.0,,,
,2025-05-28 00:00:00.000 UTC,Polimec,41900.0,,,
,2025-05-29 00:00:00.000 UTC,Polimec,41863.0,,,
,2025-05-30 00:00:00.000 UTC,Polimec,41739.0,,,
,2025-05-31 00:00:00.000 UTC,Polimec,40947.0,,,
,2025-06-01 00:00:00.000 UTC,Polimec,37893.0,,,
,2025-06-02 00:00:00.000 UTC,Polimec,41867.0,,,
,2025-06-03 00:00:00.000 UTC,Polimec,39415.0,,,
,2025-06-04 00:00:00.000 UTC,Polimec,41699.0,,,
,2025-06-05 00:00:00.000 UTC,Polimec,42145.0,,,
,2025-06-06 00:00:00.000 UTC,Polimec,41716.0,,,
,2025-06-07 00:00:00.000 UTC,Polimec,41754.0,,,
,2025-06-08 00:00:00.000 UTC,Polimec,41700.0,,,
,2025-06-09 00:00:00.000 UTC,Polimec,41868.0,,,
,2025-06-10 00:00:00.000 UTC,Polimec,41619.0,,,
,2025-06-11 00:00:00.000 UTC,Polimec,41707.0,,,
,2025-06-12 00:00:00.000 UTC,Polimec,42073.0,,,
,2025-06-13 00:00:00.000 UTC,Polimec,41857.0,,,
,2025-06-14 00:00:00.000 UTC,Polimec,41875.0,,,
,2025-06-15 00:00:00.000 UTC,Polimec,41951.0,,,
,2025-06-16 00:00:00.000 UTC,Polimec,41969.0,,,
,2025-06-17 00:00:00.000 UTC,Polimec,39469.0,,,
,2025-06-18 00:00:00.000 UTC,Polimec,41638.0,,,
,2025-06-19 00:00:00.000 UTC,Polimec,41160.0,,,
,2025-06-20 00:00:00.000 UTC,Polimec,41366.0,,,
,2025-06-21 00:00:00.000 UTC,Polimec,41935.0,,,
,2025-06-22 00:00:00.000 UTC,Polimec,42012.0,,,
,2025-06-23 00:00:00.000 UTC,Polimec,41799.0,,,
,2025-06-24 00:00:00.000 UTC,Polimec,41838.0,,,
,2025-06-25 00:00:00.000 UTC,Polimec,41931.0,,,
,2025-06-26 00:00:00.000 UTC,Polimec,41853.0,,,
,2025-06-27 00:00:00.000 UTC,Polimec,42036.0,,,
,2025-06-28 00:00:00.000 UTC,Polimec,41863.0,,,
,2025-06-29 00:00:00.000 UTC,Polimec,41882.0,,,
,2025-06-30 00:00:00.000 UTC,Polimec,39608.0,,,
,2025-07-01 00:00:00.000 UTC,Polimec,41968.0,,,
,2025-07-02 00:00:00.000 UTC,Polimec,41805.0,,,
,2025-07-03 00:00:00.000 UTC,Polimec,41872.0,,,
,2025-07-04 00:00:00.000 UTC,Polimec,41811.0,,,
,2025-07-05 00:00:00.000 UTC,Polimec,41796.0,,,
,2025-07-06 00:00:00.000 UTC,Polimec,41743.0,,,
,2025-07-07 00:00:00.000 UTC,Polimec,41896.0,,,
,2025-07-08 00:00:00.000 UTC,Polimec,41783.0,,,
,2025-07-09 00:00:00.000 UTC,Polimec,41809.0,,,
,2025-07-10 00:00:00.000 UTC,Polimec,41921.0,,,
,2025-07-11 00:00:00.000 UTC,Polimec,42233.0,,,
,2025-07-12 00:00:00.000 UTC,Polimec,42291.0,,,
,2025-07-13 00:00:00.000 UTC,Polimec,42033.0,,,
,2025-07-14 00:00:00.000 UTC,Polimec,41941.0,,,
,2025-07-15 00:00:00.000 UTC,Polimec,42120.0,,,
,2025-07-16 00:00:00.000 UTC,Polimec,41943.0,,,
,2025-07-17 00:00:00.000 UTC,Polimec,39764.0,,,
,2025-07-18 00:00:00.000 UTC,Polimec,42123.0,,,
,2025-07-19 00:00:00.000 UTC,Polimec,42150.0,,,
,2025-07-20 00:00:00.000 UTC,Polimec,42238.0,,,
,2025-07-21 00:00:00.000 UTC,Polimec,42303.0,,,
,2025-07-22 00:00:00.000 UTC,Polimec,42421.0,,,
,2025-07-23 00:00:00.000 UTC,Polimec,42015.0,,,
,2025-07-24 00:00:00.000 UTC,Polimec,9077.0,,,
1363.0,2025-06-04 00:00:00.000 UTC,Moonbeam,,,,
,2025-05-04 00:00:00.000 UTC,Pendulum,,4185.0,,
,2025-05-05 00:00:00.000 UTC,Pendulum,,4274.0,,
,2025-05-06 00:00:00.000 UTC,Pendulum,,3806.0,,
,2025-05-07 00:00:00.000 UTC,Pendulum,,3992.0,,
,2025-05-08 00:00:00.000 UTC,Pendulum,,4241.0,,
,2025-05-09 00:00:00.000 UTC,Pendulum,,4190.0,,
,2025-05-10 00:00:00.000 UTC,Pendulum,,4204.0,,
,2025-05-11 00:00:00.000 UTC,Pendulum,,4229.0,,
,2025-05-12 00:00:00.000 UTC,Pendulum,,4260.0,,
,2025-05-13 00:00:00.000 UTC,Pendulum,,4235.0,,
,2025-05-14 00:00:00.000 UTC,Pendulum,,4167.0,,
,2025-05-15 00:00:00.000 UTC,Pendulum,,4210.0,,
,2025-05-16 00:00:00.000 UTC,Pendulum,,4345.0,,
,2025-05-17 00:00:00.000 UTC,Pendulum,,4303.0,,
,2025-05-18 00:00:00.000 UTC,Pendulum,,4330.0,,
,2025-05-19 00:00:00.000 UTC,Pendulum,,4306.0,,
,2025-05-20 00:00:00.000 UTC,Pendulum,,4219.0,,
,2025-05-21 00:00:00.000 UTC,Pendulum,,4370.0,,
,2025-05-22 00:00:00.000 UTC,Pendulum,,4818.0,,
,2025-05-23 00:00:00.000 UTC,Pendulum,,4790.0,,
,2025-05-24 00:00:00.000 UTC,Pendulum,,4848.0,,
,2025-05-25 00:00:00.000 UTC,Pendulum,,4882.0,,
,2025-05-26 00:00:00.000 UTC,Pendulum,,4939.0,,
,2025-05-27 00:00:00.000 UTC,Pendulum,,5150.0,,
,2025-05-28 00:00:00.000 UTC,Pendulum,,4873.0,,
,2025-05-29 00:00:00.000 UTC,Pendulum,,5008.0,,
,2025-05-30 00:00:00.000 UTC,Pendulum,,4785.0,,
,2025-05-31 00:00:00.000 UTC,Pendulum,,4785.0,,
,2025-06-01 00:00:00.000 UTC,Pendulum,,4637.0,,
,2025-06-02 00:00:00.000 UTC,Pendulum,,4772.0,,
,2025-06-03 00:00:00.000 UTC,Pendulum,,4917.0,,
,2025-06-04 00:00:00.000 UTC,Pendulum,,4891.0,,
,2025-06-05 00:00:00.000 UTC,Pendulum,,4793.0,,
,2025-06-06 00:00:00.000 UTC,Pendulum,,4850.0,,
,2025-06-07 00:00:00.000 UTC,Pendulum,,4981.0,,
,2025-06-08 00:00:00.000 UTC,Pendulum,,4905.0,,
,2025-06-09 00:00:00.000 UTC,Pendulum,,4881.0,,
,2025-06-10 00:00:00.000 UTC,Pendulum,,4874.0,,
,2025-06-11 00:00:00.000 UTC,Pendulum,,4974.0,,
,2025-06-12 00:00:00.000 UTC,Pendulum,,4928.0,,
,2025-06-13 00:00:00.000 UTC,Pendulum,,4803.0,,
,2025-06-14 00:00:00.000 UTC,Pendulum,,4861.0,,
,2025-06-15 00:00:00.000 UTC,Pendulum,,4947.0,,
,2025-06-16 00:00:00.000 UTC,Pendulum,,5075.0,,
,2025-06-17 00:00:00.000 UTC,Pendulum,,5026.0,,
,2025-06-18 00:00:00.000 UTC,Pendulum,,5020.0,,
,2025-06-19 00:00:00.000 UTC,Pendulum,,5027.0,,
,2025-06-20 00:00:00.000 UTC,Pendulum,,4966.0,,
,2025-06-21 00:00:00.000 UTC,Pendulum,,4881.0,,
,2025-06-22 00:00:00.000 UTC,Pendulum,,4823.0,,
,2025-06-23 00:00:00.000 UTC,Pendulum,,4785.0,,
,2025-06-24 00:00:00.000 UTC,Pendulum,,4777.0,,
,2025-06-25 00:00:00.000 UTC,Pendulum,,4934.0,,
,2025-06-26 00:00:00.000 UTC,Pendulum,,5083.0,,
,2025-06-27 00:00:00.000 UTC,Pendulum,,5018.0,,
,2025-06-28 00:00:00.000 UTC,Pendulum,,5050.0,,
,2025-06-29 00:00:00.000 UTC,Pendulum,,4982.0,,
,2025-06-30 00:00:00.000 UTC,Pendulum,,5047.0,,
,2025-07-01 00:00:00.000 UTC,Pendulum,,4917.0,,
,2025-07-02 00:00:00.000 UTC,Pendulum,,5066.0,,
,2025-07-03 00:00:00.000 UTC,Pendulum,,4900.0,,
,2025-07-04 00:00:00.000 UTC,Pendulum,,4919.0,,
,2025-07-05 00:00:00.000 UTC,Pendulum,,4670.0,,
,2025-07-06 00:00:00.000 UTC,Pendulum,,4735.0,,
,2025-07-07 00:00:00.000 UTC,Pendulum,,4785.0,,
,2025-07-08 00:00:00.000 UTC,Pendulum,,4891.0,,
,2025-07-09 00:00:00.000 UTC,Pendulum,,5005.0,,
,2025-07-10 00:00:00.000 UTC,Pendulum,,4980.0,,
,2025-07-11 00:00:00.000 UTC,Pendulum,,4894.0,,
,2025-07-12 00:00:00.000 UTC,Pendulum,,4815.0,,
,2025-07-13 00:00:00.000 UTC,Pendulum,,4672.0,,
,2025-07-14 00:00:00.000 UTC,Pendulum,,4669.0,,
,2025-07-15 00:00:00.000 UTC,Pendulum,,4700.0,,
,2025-07-16 00:00:00.000 UTC,Pendulum,,4738.0,,
,2025-07-17 00:00:00.000 UTC,Pendulum,,4741.0,,
,2025-07-18 00:00:00.000 UTC,Pendulum,,4746.0,,
,2025-07-19 00:00:00.000 UTC,Pendulum,,4724.0,,
,2025-07-20 00:00:00.000 UTC,Pendulum,,4683.0,,
,2025-07-21 00:00:00.000 UTC,Pendulum,,4847.0,,
,2025-07-22 00:00:00.000 UTC,Pendulum,,4897.0,,
,2025-07-23 00:00:00.000 UTC,Pendulum,,4854.0,,
,2025-07-24 00:00:00.000 UTC,Pendulum,,1024.0,,
,2025-05-04 00:00:00.000 UTC,Zeitgeist,49235.0,,,
,2025-05-05 00:00:00.000 UTC,Zeitgeist,48593.0,,,
,2025-05-06 00:00:00.000 UTC,Zeitgeist,42076.0,,,
,2025-05-07 00:00:00.000 UTC,Zeitgeist,42676.0,,,
,2025-05-08 00:00:00.000 UTC,Zeitgeist,49161.0,,,
,2025-05-09 00:00:00.000 UTC,Zeitgeist,49161.0,,,
,2025-05-10 00:00:00.000 UTC,Zeitgeist,49154.0,,,
,2025-05-11 00:00:00.000 UTC,Zeitgeist,49078.0,,,
,2025-05-12 00:00:00.000 UTC,Zeitgeist,49069.0,,,
,2025-05-13 00:00:00.000 UTC,Zeitgeist,46734.0,,,
,2025-05-14 00:00:00.000 UTC,Zeitgeist,48131.0,,,
,2025-05-15 00:00:00.000 UTC,Zeitgeist,47844.0,,,
,2025-05-16 00:00:00.000 UTC,Zeitgeist,45480.0,,,
,2025-05-17 00:00:00.000 UTC,Zeitgeist,47923.0,,,
,2025-05-18 00:00:00.000 UTC,Zeitgeist,48872.0,,,
,2025-05-19 00:00:00.000 UTC,Zeitgeist,48848.0,,,
,2025-05-20 00:00:00.000 UTC,Zeitgeist,46552.0,,,
,2025-05-21 00:00:00.000 UTC,Zeitgeist,48826.0,,,
,2025-05-22 00:00:00.000 UTC,Zeitgeist,48820.0,,,
,2025-05-23 00:00:00.000 UTC,Zeitgeist,48885.0,,,
,2025-05-24 00:00:00.000 UTC,Zeitgeist,48741.0,,,
,2025-05-25 00:00:00.000 UTC,Zeitgeist,46572.0,,,
,2025-05-26 00:00:00.000 UTC,Zeitgeist,49125.0,,,
,2025-05-27 00:00:00.000 UTC,Zeitgeist,49109.0,,,
,2025-05-28 00:00:00.000 UTC,Zeitgeist,48949.0,,,
,2025-05-29 00:00:00.000 UTC,Zeitgeist,48901.0,,,
,2025-05-30 00:00:00.000 UTC,Zeitgeist,48763.0,,,
,2025-05-31 00:00:00.000 UTC,Zeitgeist,46242.0,,,
,2025-06-01 00:00:00.000 UTC,Zeitgeist,44779.0,,,
,2025-06-02 00:00:00.000 UTC,Zeitgeist,47592.0,,,
,2025-06-03 00:00:00.000 UTC,Zeitgeist,45603.0,,,
,2025-06-04 00:00:00.000 UTC,Zeitgeist,47309.0,,,
,2025-06-05 00:00:00.000 UTC,Zeitgeist,47923.0,,,
,2025-06-06 00:00:00.000 UTC,Zeitgeist,45140.0,,,
,2025-06-07 00:00:00.000 UTC,Zeitgeist,47254.0,,,
,2025-06-08 00:00:00.000 UTC,Zeitgeist,47167.0,,,
,2025-06-09 00:00:00.000 UTC,Zeitgeist,45005.0,,,
,2025-06-10 00:00:00.000 UTC,Zeitgeist,47480.0,,,
,2025-06-11 00:00:00.000 UTC,Zeitgeist,47889.0,,,
,2025-06-12 00:00:00.000 UTC,Zeitgeist,46933.0,,,
,2025-06-13 00:00:00.000 UTC,Zeitgeist,43698.0,,,
,2025-06-14 00:00:00.000 UTC,Zeitgeist,45884.0,,,
,2025-06-15 00:00:00.000 UTC,Zeitgeist,45772.0,,,
,2025-06-16 00:00:00.000 UTC,Zeitgeist,43672.0,,,
,2025-06-17 00:00:00.000 UTC,Zeitgeist,45792.0,,,
,2025-06-18 00:00:00.000 UTC,Zeitgeist,45667.0,,,
,2025-06-19 00:00:00.000 UTC,Zeitgeist,43416.0,,,
,2025-06-20 00:00:00.000 UTC,Zeitgeist,38006.0,,,
,2025-05-04 00:00:00.000 UTC,Collectives,,,130.0,
,2025-05-05 00:00:00.000 UTC,Collectives,,,233.0,
