abstain_tokens,aye_tokens,delegates,is_active,last_vote_time,nay_tokens,support_ratio_pct,total_tokens_cast,total_votes,voter,voter_name,voter_type
0.0,943.44,12ii...TTSc,True,2024-06-12 06:41:48.000 UTC,0.0,100.0,943.44,1,14itgs8qfbP3J6ZZwY93cLCXzzfdiiYdC7cyGBm3zcgdJswW,14it...JswW,Delegator (or Mixed)
0.0,0.0,,True,2024-02-16 04:35:48.000 UTC,0.0,0.0,0.0,1,135r7zDX45fkeXJ2pPt1H8eEQrVJ8xPRTjQKJqg6QqZ6Esq4,135r...Esq4,Direct Voter
0.0,1.0,,True,2024-04-14 18:41:48.000 UTC,0.0,100.0,1.0,1,12nXhDbhrZRyanG8XEziEViffEr2fUun2geE72GAmJc5iukG,12nX...iukG,Direct Voter
0.0,105.0,,True,2024-07-25 16:25:30.000 UTC,0.0,100.0,105.0,1,16hhs4iwy75Mu4arJjkcEaAkcjqAsjYCqQbgQEcKQgz9Ecp8,16hh...Ecp8,Direct Voter
0.0,200.0,,True,2025-04-29 13:01:48.000 UTC,0.0,100.0,200.0,1,15ixta6FiXTBE8gXCTUNP3ahdYWcTuateHgB2czGg5EGDVMA,Alpha Airdrop,Direct Voter
0.0,1.0,,True,2024-04-25 17:17:36.000 UTC,0.0,100.0,1.0,1,157tKW4jCyFDbz4yiZPU78VFf9KXRq4yTJTgSt9GoTDoojx2,157t...ojx2,Direct Voter
0.0,0.0,,True,2023-07-16 08:56:42.000 UTC,0.0,0.0,0.0,1,1LcuWmu4XUv61svqVN7cSPrWineeY1xqKpEdsssUZBK9xhM,1Lcu...9xhM,Direct Voter
0.0,1.98,,True,2024-12-01 09:04:24.000 UTC,0.0,100.0,1.98,1,16Dg7xABbgsjBZmrxihLPkjxewCPnWxqc5EuLWtZfhioByne,16Dg...Byne,Direct Voter
0.0,0.0,,True,2023-11-06 00:24:36.000 UTC,220.9,0.0,220.9,1,16V4QrA8un2Bz3NpgRSoxHgS7HKLDAtMmYmCi5svm8JvA9gd,16V4...A9gd,Direct Voter
0.0,0.0,,True,2024-05-21 15:34:06.000 UTC,0.0,0.0,0.0,1,19UnhTCpre6ztvqUD7YBEhguzG3kwyZ5zF2b5uoHHBU7Wm3,19Un...7Wm3,Direct Voter
0.0,0.0,,True,2024-04-01 05:54:36.000 UTC,0.0,0.0,0.0,1,14z5XrZViijaevtyRQMronJ4sz7qVkxTrAtsNkHt8nRuPEKb,14z5...PEKb,Direct Voter
0.0,0.0,,True,2024-01-21 19:08:54.000 UTC,0.0,0.0,0.0,1,15dy5eXzKHtp3CkuKixY3QA9Yv6FYfWu24Pq6FTzBkZ9FJKU,15dy...FJKU,Direct Voter
0.0,0.0,,True,2023-11-15 23:05:24.000 UTC,1568.02,0.0,1568.02,1,15MwZRB7tNxCop71cp8SEiPeHMzaQ696wtFVUuARqV6K2dtJ,15Mw...2dtJ,Direct Voter
0.0,0.0,,True,2024-01-29 19:30:42.000 UTC,25000.0,0.0,25000.0,1,13mKkc7EsTzrJsZaeVAjaHfUgJXKLu2MT1XmN7x35khftyQh,13mK...tyQh,Direct Voter
0.0,1000.0,,True,2023-08-28 08:50:12.000 UTC,0.0,100.0,1000.0,1,1vcT9PgGXyB1r1aNgi2rUeNQTcnipaHHNXqvdSRGnwqZJFi,1vcT...ZJFi,Direct Voter
0.0,5.0,,True,2024-01-31 15:19:54.000 UTC,0.0,100.0,5.0,1,16FuS5a3YnzyBKiBJzPuWAWmBszb4wAh2R6BQt4ifSaUEebD,16Fu...EebD,Direct Voter
0.0,1.0,,True,2024-02-23 00:37:12.000 UTC,0.0,100.0,1.0,1,12xbLTyeuXNNZK8kDRTtPoRuMaiF3WyvZFcNQAFDi8G97zJg,12xb...7zJg,Direct Voter
0.0,1.0,,True,2025-05-28 10:29:30.000 UTC,0.0,100.0,1.0,1,13VQ18LskkhUSkA4cnT4puvv2G6LoNE6dU7RtBKhUGKmJFoL,13VQ...JFoL,Direct Voter
0.0,3.4,,True,2025-03-25 15:51:12.000 UTC,0.0,100.0,3.4,1,146LusGSr1aetKyPv22mzb4pU6hEDRYTg3rkfZhssye1FAgm,146L...FAgm,Direct Voter
0.0,15015.0,,True,2024-07-04 12:44:42.000 UTC,0.0,100.0,15015.0,1,136ugdqJWogC3Ze2E5rVzvkeCF83YeksugD1Caz9ACzJqvFK,136u...qvFK,Direct Voter
0.0,0.0,,True,2024-01-23 19:06:54.000 UTC,966.0,0.0,966.0,1,1urrYmYqr9noUaZFz7DwrMVZ37fgYhPp5DsvvJJ73uQfLyy,1urr...fLyy,Direct Voter
0.0,55.0,,True,2023-08-01 10:21:12.000 UTC,0.0,100.0,55.0,1,12dt664RtnYbeiR1D45CUPyHk1Ufv1NEHFXkuRLy47FktR31,Metaschool Official,Direct Voter
0.0,0.0,,True,2024-01-27 02:28:24.000 UTC,0.0,0.0,0.0,1,14Jeqe2fj44YhrqtV8oog6LsJC5kPYrQEXcz6MnYaRDZDZFg,14Je...DZFg,Direct Voter
0.0,0.0,,True,2024-04-11 23:23:18.000 UTC,0.0,0.0,0.0,1,13dxRUJ28ToAWfkWehna3RkWN3qsFzrFQaDk5uPNFrBRuEZ7,13dx...uEZ7,Direct Voter
0.0,1.0,,True,2024-05-14 08:19:42.000 UTC,0.0,100.0,1.0,1,145iSawzs84FXmbX5cH9XaQv6gTPd4gouLwYMV7GV77smKCB,145i...mKCB,Direct Voter
0.0,0.01,,True,2024-02-17 09:09:06.000 UTC,0.0,100.0,0.01,1,15dZZ6geuSM4P5okfRnQqmaDZ4bjJpo3dqbBCmLwxxRpdriT,15dZ...driT,Direct Voter
0.0,0.0,,True,2025-06-26 05:04:54.000 UTC,0.0,0.0,0.0,1,15XfLDkxFvNFow2kuNC43f5BEQyGn6m5cMcufAwNJtAgjKHZ,15Xf...jKHZ,Direct Voter
0.0,100.0,,True,2024-06-13 15:41:18.000 UTC,0.0,100.0,100.0,1,14TNR7Tw5r27EwBTqosXeD7u3k4Juj2o6H7miojeJoknMcUo,14TN...McUo,Direct Voter
0.0,0.0,,True,2024-07-15 09:04:48.000 UTC,16.0,0.0,16.0,1,1YYKfEvAMFWHJZwWVjYQPqijp7XLxmho4BCzFvDs8t3rz1p,1YYK...rz1p,Direct Voter
0.0,0.0,,False,2024-03-10 13:26:12.000 UTC,0.0,0.0,0.0,1,16d99K1zntzeKW3Hp8N79Dx1muzYa1zKzrkhWAriNaGubKGL,16d9...bKGL,Direct Voter
0.0,0.2,,True,2024-08-01 16:54:00.000 UTC,0.0,100.0,0.2,1,14adLXFp3zEhH3WTNJzE5L3Mj8vdwjPtdJ6TcZD2WhsugSyW,14ad...gSyW,Direct Voter
0.0,2.0,,True,2024-06-14 06:52:24.000 UTC,0.0,100.0,2.0,1,16DQuTWGfLmWo4SPVpFmMdPc4iM57EX4rcnAhuAo5P1mosKj,16DQ...osKj,Direct Voter
0.0,49.0,,True,2024-07-15 13:50:06.000 UTC,0.0,100.0,49.0,1,1EyRx2y2urX8BgSxC6BpM9TgWAJniLbc5quUdT59QMRarjp,1EyR...arjp,Direct Voter
0.0,1.0,,True,2024-02-18 14:12:30.000 UTC,0.0,100.0,1.0,1,13wiuvcGCgNW5eruoPFiTS4ocQUR73S2eB2ioYKvBqiV6Umf,13wi...6Umf,Direct Voter
0.0,239.0,,True,2024-03-23 12:57:42.000 UTC,0.0,100.0,239.0,1,13TY5aZXArLGSeqgYEbXgNKcVBsDj9ov6ySJCPPoV2RWcB92,13TY...cB92,Direct Voter
0.0,25.0,,True,2024-04-10 07:39:54.000 UTC,0.0,100.0,25.0,1,17LfkJFYefCBUSwwSHzVNuaqCDRwKPd6dvJfMCC3fL34V58,17Lf...4V58,Direct Voter
0.0,0.0,,True,2024-03-07 16:35:36.000 UTC,0.0,0.0,0.0,1,123kstVAGwGhUbCJrwkqtkfe2tmQ1zSzV5Vxmn8TTRMUUdek,123k...Udek,Direct Voter
0.0,1.0,,True,2024-04-05 15:00:18.000 UTC,0.0,100.0,1.0,1,15DRAt2issiePyzx5LaUmQb8gRwaoipxfaiAQZeTn3eA8q57,15DR...8q57,Direct Voter
0.0,5.0,,True,2025-01-10 10:52:00.000 UTC,0.0,100.0,5.0,1,1682no4EwAfKspFBS5H1Yp3iPsLZTvrPBzR94xuWkyFJ2N3i,1682...2N3i,Direct Voter
0.0,50000.0,,True,2023-12-19 09:57:18.000 UTC,0.0,100.0,50000.0,1,15KHZHyqkTJTQciL4LSw8Dq6ZSgtQF5BhAHgBxtkeDAH122z,15KH...122z,Direct Voter
0.0,1.5,,True,2024-11-18 18:11:00.000 UTC,0.0,100.0,1.5,1,14jEo9yjQACdTrLeb4huyx5nYFghTreXsHCB5uKDHDCufMnV,14jE...fMnV,Direct Voter
0.0,10.0,,True,2023-11-01 16:13:06.000 UTC,0.0,100.0,10.0,1,13XtVcfesdxi5GCvNDbjcEHhW7XvSab9V7Qete2zm9hHpHVa,Chainspect,Direct Voter
0.0,1.0,,True,2024-04-18 21:38:00.000 UTC,0.0,100.0,1.0,1,15tnptDWdiww8QwkkA1XBTjwpGJ5cmWinUBgyuQFW2fnE9oA,15tn...E9oA,Direct Voter
0.0,1.0,,True,2023-12-25 14:23:18.000 UTC,0.0,100.0,1.0,1,12bAVUwB1rsFotgg1f8ft2pCqfpMg5L3vxMw4Utd7SYufxNV,12bA...fxNV,Direct Voter
0.0,0.0,,True,2024-11-30 06:17:30.000 UTC,1.0,0.0,1.0,1,12L42cpv9frSjkKREaM8wSBGYtFxr3EagUEASNgmHsaj5B48,12L4...5B48,Direct Voter
0.0,0.0,,True,2024-02-25 20:06:42.000 UTC,0.0,0.0,0.0,1,13mjLZKmYfZgVu5GZwamr1RMgr8uWgU6ukhmfXbzr81PUKtm,13mj...UKtm,Direct Voter
0.0,1.0,,True,2025-02-27 22:22:00.000 UTC,0.0,100.0,1.0,1,16w8mKWVE52GTCBm4B5fjmUdfv1ADJmoLrrtU26hC3dzo34,16w8...zo34,Direct Voter
0.0,0.0,,True,2024-09-01 15:48:00.000 UTC,8.0,0.0,8.0,1,15VJdE49FvcnpFkDjCw82vcdpHSbstKJJAEgM4SSEGKyXveJ,15VJ...XveJ,Direct Voter
0.0,0.0,,True,2023-11-18 21:52:12.000 UTC,20.0,0.0,20.0,1,1H3zrykAjE4JFpDtyKSzqonPaZ7Zvnjx4rEXw1G98BVeZTu,1H3z...eZTu,Direct Voter
0.0,0.0,,True,2023-11-11 13:27:06.000 UTC,10.0,0.0,10.0,1,16YDvDTf7oRVi5yNaVfzKsZ3Zcf2JbhgwzmpSCE895HPT2HQ,16YD...T2HQ,Direct Voter
0.0,0.0,,True,2023-11-14 23:31:48.000 UTC,5000.0,0.0,5000.0,1,12BCFvh2EmcpCG4DxqzBVVegvucmKve7rAvJLwGVXFYx8tAz,12BC...8tAz,Direct Voter
0.0,0.0,,True,2024-09-22 19:37:48.000 UTC,0.0,0.0,0.0,1,128wC8ndT67oK67wPDdqz2vbh3KY5XFUZDfCNHveukcSGrXF,128w...GrXF,Direct Voter
0.0,0.0,,True,2024-03-12 19:59:48.000 UTC,0.0,0.0,0.0,1,13mR8Tvt2RqxHTJRjK8nUuM3Fctyz6L5KcPBZrUDvEoZdMUd,13mR...dMUd,Direct Voter
0.0,3.6,,True,2024-01-31 16:18:24.000 UTC,0.0,100.0,3.6,1,14zicCtZfgPnwJ9ALo5RpNCYJVefoeMrQaC1EWCNy9Yjbgsb,14zi...bgsb,Direct Voter
0.0,0.0,,True,2023-11-07 16:34:36.000 UTC,300.0,0.0,300.0,1,13bk6DQUfViVhXvxGwQdq5fCBKkj8XtLvUvJKi9UhrfKWYhb,13bk...WYhb,Direct Voter
0.0,0.0,,True,2024-01-23 17:22:48.000 UTC,1.0,0.0,1.0,1,13is1bYyQrRiQopqSr3qANCgiqCGx4WcFAdLNyAxQsbyWQma,13is...WQma,Direct Voter
0.0,0.0,,True,2023-11-14 14:47:48.000 UTC,0.0,0.0,0.0,1,14wNdXB9jcyE7pyXsHWK3ngVe94Ge1j8c8ryk1kG85oaLtZQ,14wN...LtZQ,Direct Voter
0.0,18.0,,True,2024-04-10 20:22:48.000 UTC,0.0,100.0,18.0,1,14KAWSmu9oDXg1siPPWjxoFeeEMYbHUfuYnjKJAh3b2doqhB,14KA...oqhB,Direct Voter
0.0,1.0,,True,2024-02-07 16:45:54.000 UTC,0.0,100.0,1.0,1,13McRpeBtfnESjeFR9e3CCQR4gSrSANfutf3mEKTgbj2nv4p,13Mc...nv4p,Direct Voter
0.0,0.0,,True,2024-02-02 04:56:00.000 UTC,0.0,0.0,0.0,1,1BhEj1q96YkW9eZpZ1rJSx23JZ5soRE26t6Qua2C4ywu7sP,1BhE...u7sP,Direct Voter
0.0,1.0,,True,2024-04-01 17:11:12.000 UTC,0.0,100.0,1.0,1,1FPhjLm1QENwkgy9aircZVaK9pL758ipDAjwq5Tq1P3Mxdi,1FPh...Mxdi,Direct Voter
0.0,1.0,,True,2024-11-24 04:07:30.000 UTC,0.0,100.0,1.0,1,15NQo9BHZ2o71wwUhbfGjE5z81uUrfoch7AaZumqCoKZFPmV,15NQ...FPmV,Direct Voter
0.0,0.0,,True,2024-09-09 10:20:36.000 UTC,0.0,100.0,0.0,1,1k7944bLXcVLcpXwBT4cdCh9mt52rYfNNr74GWTR5EKvHHL,1k79...vHHL,Direct Voter
0.0,1.0,,True,2024-03-09 23:12:18.000 UTC,0.0,100.0,1.0,1,13Kf2uyUywPcV2EHYZebVAioDukBc9Sarad2HtvsJVsCiQAB,13Kf...iQAB,Direct Voter
0.0,0.0,,True,2024-05-13 21:50:48.000 UTC,1354.43,0.0,1354.43,1,12doQ2atH2HyFRd8i7mSYD1Qrd7BNbhmFeMphAiRWunpYBwr,12do...YBwr,Direct Voter
0.0,0.0,,True,2024-04-28 11:14:30.000 UTC,1004.35,0.0,1004.35,1,133qwxzdwAG6UTqtRZqEUCmczgiYUxWXdvkrxLxBFv3RqU5c,133q...qU5c,Direct Voter
0.0,1.0,,True,2025-03-29 21:03:06.000 UTC,0.0,100.0,1.0,1,1k8X2EQtQmF7FgNMqNAjcHjML8aP8UJFCbEL3XrHtR4jpeB,1k8X...jpeB,Direct Voter
0.0,25000.0,,True,2024-09-05 13:38:42.000 UTC,0.0,100.0,25000.0,1,14z4r6EJMkCeQyxrAuHfdbVJRESA3veXDcTxcViHuMj5dEEA,14z4...dEEA,Direct Voter
0.0,1.0,,True,2025-06-05 09:40:54.000 UTC,0.0,100.0,1.0,1,13VhXDeQEpvFq2QC26pkoDU4gzGCDfGd23w5ct1WJ387US4r,13Vh...US4r,Direct Voter
0.0,0.0,,True,2024-04-25 13:32:18.000 UTC,0.0,0.0,0.0,1,13QVzTbr21VZEDQRCr6NNAPgNZkdppRGbzrfghktqATpZU8c,13QV...ZU8c,Direct Voter
0.0,0.0,,True,2024-05-19 21:10:30.000 UTC,0.0,0.0,0.0,1,14Qdd6BwJKyDPKndkDdSxGyjvdwVz86gBGnuCMTvQ4RGyaYP,14Qd...yaYP,Direct Voter
0.0,0.0,,True,2024-05-01 22:45:00.000 UTC,0.0,0.0,0.0,1,165HfeLnam6H8cWkLgWKNakHj1RmT1cqDmrF9HY2eWMmZNph,165H...ZNph,Direct Voter
0.0,171.0,,True,2023-10-10 14:27:06.000 UTC,0.0,100.0,171.0,1,13dJsWSQXF91hCuGsj7NWstgAVd2k7FfG4CBsG2JsrMczu3j,13dJ...zu3j,Direct Voter
0.0,2327.0,,True,2024-02-26 08:45:12.000 UTC,0.0,100.0,2327.0,1,15oUdnmpyLezZBTa3cPvGepMyMzY7kDWrYwBhYsmKrdKXwZJ,15oU...XwZJ,Direct Voter
15.15,0.0,,True,2023-12-24 08:43:42.000 UTC,0.0,0.0,15.15,1,14PpYcX8W4YDg6wPdqnE5WZV9H4Ssxev7onBMjgcb34nCGQt,14Pp...CGQt,Direct Voter
0.0,0.0,,True,2023-09-22 14:24:36.000 UTC,2500.0,0.0,2500.0,1,1H9FBzdpvX7cozKQxhM2DmQj95bDpXpU6G4cZGHfwCvwvvc,1H9F...wvvc,Direct Voter
0.0,0.1,,True,2024-02-27 12:50:54.000 UTC,0.0,100.0,0.1,1,12uPJnUg41U6VcekHkmGXNUKrwSBY6tjiPXPuUUZEDBqrXpF,12uP...rXpF,Direct Voter
0.0,100.0,,True,2025-04-30 07:57:48.000 UTC,0.0,100.0,100.0,1,16M5DjLkBRBJyshcmdRfVb4PfDR1PHG9bQfpoS4V3EKyZ5QY,16M5...Z5QY,Direct Voter
0.0,0.0,,True,2025-04-06 16:42:54.000 UTC,1.5,0.0,1.5,1,16Xbv7j7w945yhZmGg8LwcpvYxTcrJrv3phHKhHoPtE397Dh,16Xb...97Dh,Direct Voter
0.0,0.0,,True,2023-11-26 19:09:24.000 UTC,2708.86,0.0,2708.86,1,15hs7ZtP4oFe5DD4SfQkPNVRXCkYKmZdkoeUD29UGWejhm3L,15hs...hm3L,Direct Voter
0.0,2.6,,True,2024-01-10 18:27:12.000 UTC,0.0,100.0,2.6,1,13H4bR1ygd5tk3nrrfyu4a6q6Wv3EqMm9EBBV8tmaLUhg4b4,13H4...g4b4,Direct Voter
0.0,0.0,,True,2023-11-06 18:16:06.000 UTC,29827.84,0.0,29827.84,1,13EvHZoEcmdoGSeqEyqJcQcdbRwL15exskZfKzwftnxATLzf,13Ev...TLzf,Direct Voter
0.0,100.0,,True,2023-06-25 08:27:06.000 UTC,0.0,100.0,100.0,1,145vGzxDXdKcyDoyLrjjqF8kreVJGLzATwzSxKZNMe3TvePT,145v...vePT,Direct Voter
0.0,0.0,,True,2024-03-02 13:28:06.000 UTC,0.0,0.0,0.0,1,13XvpdpzQArzGHVdKjqJpQoUXXKugW8kQu8GqfVoPUg9Ritm,13Xv...Ritm,Direct Voter
0.0,0.24,,True,2025-03-05 23:40:30.000 UTC,0.0,100.0,0.24,1,136FBewbthrRmyEDotuTxxD2f67BdBB5PX4FANnjCPZoz6DH,136F...z6DH,Direct Voter
0.0,0.0,,True,2024-01-24 16:20:18.000 UTC,1.0,0.0,1.0,1,1TWYEcE9B5RupT1T82zxx16SGPZpELAJ1fSiGdeaDcNx2LF,1TWY...x2LF,Direct Voter
0.0,0.0,,True,2024-10-25 08:50:30.000 UTC,0.0,0.0,0.0,1,14cuCSB8Jndp6veVWcP9bNpVbm1hugvyk9PnVU9RT121U7ai,14cu...U7ai,Direct Voter
0.0,1100.0,,True,2024-05-12 02:47:00.000 UTC,0.0,100.0,1100.0,1,13YUxm83yzJrx7xN1JBc3y1cQBN1jvpbdZGYHq3EYnEZ3LJ9,13YU...3LJ9,Direct Voter
0.0,2813.0,,True,2025-04-09 07:59:48.000 UTC,0.0,100.0,2813.0,1,13DySTkuggaFr2AUsUB8uLqs58dycJ4tc6QMKUxBQtZdPagy,13Dy...Pagy,Direct Voter
0.0,16727.0,,True,2024-02-06 12:36:42.000 UTC,0.0,100.0,16727.0,1,16ZhiPmAt65atW7uvNSqyK1qitQL4FQUvYz8yYXfV1EGwVP1,Ivan on Tech,Direct Voter
0.0,1.0,,True,2024-05-03 11:45:36.000 UTC,0.0,100.0,1.0,1,13NEvcD3pcxGUPQLrdSivjL7UWqet5mJEsUbSiHCz72UQvtV,13NE...QvtV,Direct Voter
0.0,600.0,,True,2023-10-27 10:57:12.000 UTC,0.0,100.0,600.0,1,13C1GU1DGV8f51nwfP1iXHgw3t6pmFwtKKLgJwEn9teUsBzC,13C1...sBzC,Direct Voter
0.0,8108.16,,True,2025-05-26 19:16:48.000 UTC,0.0,100.0,8108.16,1,146JzsDPyEiNyi3PtrjfuB7D1VZn5kpvz4XUFvc7kbYuNXrp,146J...NXrp,Direct Voter
0.0,0.0,,True,2024-01-29 21:48:36.000 UTC,0.0,0.0,0.0,1,158aniD5ZoySYQoJJbcW1Km3xniXRB4k8PZk3Xcf7QsThG7b,158a...hG7b,Direct Voter
0.0,5.0,,True,2024-01-03 19:26:36.000 UTC,0.0,100.0,5.0,1,1768wQ6D2uwSzRBRiibtt4t7U2zACvutn5LUum8PzMHg2nY,1768...g2nY,Direct Voter
0.0,0.0,,True,2023-11-15 18:29:00.000 UTC,7600.0,0.0,7600.0,1,12JVDiTwDMph8ACE8hT1JrLqigaxoUfegLjXF7tHueZS4Phv,12JV...4Phv,Direct Voter
0.0,0.0,,True,2024-01-24 20:08:18.000 UTC,13318.91,0.0,13318.91,1,14kWuAoB8JkgZLh8myrCfPc8bVewBsfxQSmqA2Vqn8uw2eJU,14kW...2eJU,Direct Voter
0.0,5.0,,True,2025-03-04 10:11:12.000 UTC,0.0,100.0,5.0,1,12iwhwnBzX5g1NEPcxQBp3f2krTfsWNzJjgE8izhQaUeVkxa,12iw...Vkxa,Direct Voter
2178.0,2178.0,,True,2023-10-28 12:25:48.000 UTC,0.0,50.0,4356.0,1,1pm74gaa9hmjZoMeuzXWP1mjVZDR3TeJjxMy7Nqredmnguj,1pm7...nguj,Direct Voter
0.0,0.3,,True,2024-04-16 15:26:18.000 UTC,0.0,100.0,0.3,1,1RKXDUEFuEQ9yqC2BSdSXNSn14kuhCQ5gaAav9fpvddm1i1,1RKX...m1i1,Direct Voter
0.0,2.0,,True,2024-03-28 14:51:12.000 UTC,0.0,100.0,2.0,1,167rFYxeELW3Z3jznGp64Y6BSrCsQgx1QTABrmvJ2srfhxEY,167r...hxEY,Direct Voter
0.0,100.0,,True,2023-10-25 07:50:30.000 UTC,0.0,100.0,100.0,1,13GLvMuUYrSm62qUQHiqGYFZyxeG1Yt8QFgfu8Pc38UwG2ek,13GL...G2ek,Direct Voter
0.0,1034.25,,True,2024-05-01 02:39:36.000 UTC,0.0,100.0,1034.25,1,14zqHMpKthruNJ3GpdCtPpvfzhmPcuQANM7i4Ss6HnYL68NX,14zq...68NX,Direct Voter
0.0,0.0,,True,2024-03-01 06:33:54.000 UTC,0.0,0.0,0.0,1,15w4X8ZJzzp7Xmky6riv6Hxiaeox7y68UVPFW5rZ6NfU7u5w,15w4...7u5w,Direct Voter
0.0,0.0,,True,2023-07-30 06:59:24.000 UTC,500.0,0.0,500.0,1,15XYSTCYT2ynFqhadVWLodKmj9JCagcauvxckM9xyGfGGCUi,15XY...GCUi,Direct Voter
0.0,1.0,,True,2024-02-10 11:45:18.000 UTC,0.0,100.0,1.0,1,15Y5pEv8Uk1mFPeFS6aSmExsbwCVv4R3T6vnZKm7sZZTmExp,Mark Crince DOT control,Direct Voter
0.0,1.0,,True,2024-04-24 20:09:00.000 UTC,0.0,100.0,1.0,1,148DaUeoV64z7aG8nhu7FHnSmcUFdV33RNWx4SVC2k8udNDJ,148D...dNDJ,Direct Voter
0.0,1570.0,,True,2025-04-10 11:08:36.000 UTC,0.0,100.0,1570.0,1,15dDg8cSMRwVn5KPKWX8AgnW69xmRySdYEGa1kycKbkV8Jic,15dD...8Jic,Direct Voter
0.0,2.7,,True,2024-02-01 02:56:24.000 UTC,0.0,100.0,2.7,1,15VH6uvQNAJ9suzrkLVRD6vqThs9sWdmBeFgEpgZKVGA9ofP,15VH...9ofP,Direct Voter
0.0,6.0,,True,2024-03-04 23:32:42.000 UTC,0.0,100.0,6.0,1,12GjvV7ckdek4jpM5eoVyo4kvVtixm9VQ1T8UwUzAW26eCuh,12Gj...eCuh,Direct Voter
0.0,53.0,,True,2024-01-14 20:52:00.000 UTC,0.0,100.0,53.0,1,15SLR5KW6DUQ3uocsNhSRaxCmqEzimsNcmuiGaM4EmPUukno,15SL...ukno,Direct Voter
0.0,5.0,,True,2024-03-28 16:17:06.000 UTC,0.0,100.0,5.0,1,12iuLajPiow7q4ZA6vPXDcDTConAyfLC4PNFsZaCEDNr4Ms5,12iu...4Ms5,Direct Voter
0.0,3.0,,True,2023-12-30 15:54:12.000 UTC,0.0,100.0,3.0,1,13MYZhyywzcdXA7CipT6mtjgywUbcPZQt1HqeafGTKEmzuwh,13MY...zuwh,Direct Voter
0.0,1.0,,True,2024-02-01 02:26:18.000 UTC,0.0,100.0,1.0,1,16dBG3VutrXuYMYZAFmmu2eRUPiRJmMCDRgVxXAiRYfL9Au8,16dB...9Au8,Direct Voter
0.0,0.0,,True,2024-04-11 11:18:12.000 UTC,0.0,0.0,0.0,1,12iyhbuePgUknBn77MbNZuueTq8cqY6wzqM1JkB3pcm2W7yW,12iy...W7yW,Direct Voter
0.0,0.0,,True,2025-03-24 23:23:12.000 UTC,0.0,0.0,0.0,1,1mtgA11N7yVFyciKoFN9wPQ7K5CBgPFyTXzk6DSqJ3Qe7q9,1mtg...e7q9,Direct Voter
0.0,790.0,,True,2024-02-01 02:42:36.000 UTC,0.0,100.0,790.0,1,1P35VVy7CQvdCTLKE8dTgd2jbZkMtYBpSxN5WaznqSMvMge,1P35...vMge,Direct Voter
0.0,0.0,,True,2023-12-17 23:05:48.000 UTC,0.0,0.0,0.0,1,13DaZgCyFCX6qbRnqaS7ZYE2xCHbXDqktrQnyGYGPqy6mz41,13Da...mz41,Direct Voter
0.0,0.0,,True,2025-06-25 06:54:18.000 UTC,1.0,0.0,1.0,1,15hu5bB2Q9yeakQBss8hdn7UZKomR8XmaL57VpgGYjttTodV,15hu...TodV,Direct Voter
0.0,15.5,,True,2024-03-10 17:08:30.000 UTC,0.0,100.0,15.5,1,14yriS7byzFoxx8ACz5eMkEp7rSReVmtBooBG3Cdzk1XaiRh,14yr...aiRh,Direct Voter
0.0,0.0,,True,2024-06-11 22:33:30.000 UTC,1.0,0.0,1.0,1,16Jx2MeHx8Wm65XYSZ2ZkjwE4FQUMFLC8yf1ajCT2iKn2AGA,16Jx...2AGA,Direct Voter
0.0,224.05,,True,2025-04-04 10:27:18.000 UTC,0.0,100.0,224.05,1,13pACHSFdoeSNjBB7j3DkYwVMWFzN6noADd6avPGjP4mZLMr,13pA...ZLMr,Direct Voter
0.0,1.0,,True,2024-11-04 11:36:00.000 UTC,0.0,100.0,1.0,1,15D3FMoDsdALxsmfbZUpACDxQn5f9nF1iHB1PZJt4g7Sgc41,15D3...gc41,Direct Voter
0.0,0.0,,True,2025-01-30 23:51:06.000 UTC,0.0,0.0,0.0,1,1F1XyaGkp5XqTWSn8SrYPD3GvdaWJuRtt6qav23EXMYAFwT,1F1X...AFwT,Direct Voter
0.0,0.0,,True,2024-09-02 14:43:24.000 UTC,0.0,0.0,0.0,1,15KNE5YMLuFP1cLnyLd9k1MaGZQHME1Jt6JirsvwfuiSgSML,15KN...gSML,Direct Voter
0.0,6.0,,True,2024-05-15 12:04:12.000 UTC,0.0,100.0,6.0,1,13dLP95vbAv3twRwtCo2vYiQKZc75R3aVHZ1n3d1yPKDUXDn,13dL...UXDn,Direct Voter
0.0,0.0,,True,2024-04-02 16:56:30.000 UTC,0.0,0.0,0.0,1,112ENeMiWuKaCKhCY38is4emkeQxaXgSF81Zk5eVu7N8Y5FK,112E...Y5FK,Direct Voter
0.0,0.0,,True,2024-08-14 11:40:42.000 UTC,2000.0,0.0,2000.0,1,155edPXfMWRXrorgrLWvn1uEFoyTVKPmk4TFwePuD9s66suo,155e...6suo,Direct Voter
0.0,10.0,,True,2024-04-07 09:50:12.000 UTC,0.0,100.0,10.0,1,12NwxdLZDPQaw8EY3b15ztPc6zx7LK1WjYZrBSUtKmXAWEEu,12Nw...WEEu,Direct Voter
0.0,1.0,,True,2024-03-31 07:59:36.000 UTC,0.0,100.0,1.0,1,16ZpzXzVPVkfgQJkRhwoKd8yTf5joNhuaeLCDdWsWk7y8fYY,16Zp...8fYY,Direct Voter
0.0,0.0,,True,2024-12-04 05:20:36.000 UTC,1.0,0.0,1.0,1,15yf2BaKKEB4FrA7GFoRh8bgYqCw6kXCBRJzz5T6p3pUeV2g,15yf...eV2g,Direct Voter
